date,NIFTY2580725050CE & NIFTY2580724200PE 31-Jul-2025 expiry 07-Aug-2025,NIFTY2580725050CE & NIFTY2580724400PE 01-Aug-2025 expiry 07-Aug-2025,NIFTY2580724800CE & NIFTY2580724350PE 04-Aug-2025 expiry 07-Aug-2025,NIFTY2580724850CE & NIFTY2580724600PE 05-Aug-2025 expiry 07-Aug-2025,NIFTY2580724750CE & NIFTY2580724500PE 06-Aug-2025 expiry 07-Aug-2025,NIFTY2581424900CE & NIFTY2581424050PE 07-Aug-2025 expiry 14-Aug-2025,NIFTY2581424850CE & NIFTY2581424200PE 08-Aug-2025 expiry 14-Aug-2025,NIFTY2581424600CE & NIFTY2581424150PE 11-Aug-2025 expiry 14-Aug-2025,NIFTY2581424700CE & NIFTY2581424450PE 12-Aug-2025 expiry 14-Aug-2025,NIFTY2581424700CE & NIFTY2581424450PE 13-Aug-2025 expiry 14-Aug-2025,NIFTY2582124950CE & NIFTY2582124300PE 14-Aug-2025 expiry 21-Aug-2025,NIFTY2582125150CE & NIFTY2582124700PE 18-Aug-2025 expiry 21-Aug-2025,NIFTY2582125000CE & NIFTY2582124750PE 19-Aug-2025 expiry 21-Aug-2025,NIFTY2582125100CE & NIFTY2582124850PE 20-Aug-2025 expiry 21-Aug-2025,NIFTY2582825450CE & NIFTY2582824800PE 21-Aug-2025 expiry 28-Aug-2025,NIFTY2582825300CE & NIFTY2582824850PE 22-Aug-2025 expiry 28-Aug-2025,NIFTY2582825050CE & NIFTY2582824800PE 25-Aug-2025 expiry 28-Aug-2025,NIFTY2582825000CE & NIFTY2582824750PE 26-Aug-2025 expiry 28-Aug-2025,NIFTY2590224600CE & NIFTY2590224350PE 29-Aug-2025 expiry 02-Sep-2025,NIFTY2590224550CE & NIFTY2590224300PE 01-Sep-2025 expiry 02-Sep-2025,NIFTY2590925100CE & NIFTY2590924250PE 02-Sep-2025 expiry 09-Sep-2025,NIFTY2590924950CE & NIFTY2590924300PE 03-Sep-2025 expiry 09-Sep-2025,NIFTY2590925200CE & NIFTY2590924750PE 04-Sep-2025 expiry 09-Sep-2025,NIFTY2590924950CE & NIFTY2590924700PE 05-Sep-2025 expiry 09-Sep-2025,NIFTY2590924950CE & NIFTY2590924700PE 08-Sep-2025 expiry 09-Sep-2025,NIFTY2591625300CE & NIFTY2591624450PE 09-Sep-2025 expiry 16-Sep-2025,NIFTY2591625300CE & NIFTY2591624650PE 10-Sep-2025 expiry 16-Sep-2025,NIFTY2591625150CE & NIFTY2591624700PE 11-Sep-2025 expiry 16-Sep-2025,NIFTY2591625200CE & NIFTY2591624950PE 12-Sep-2025 expiry 16-Sep-2025,NIFTY2591625250CE & NIFTY2591625000PE 15-Sep-2025 expiry 16-Sep-2025,NIFTY2592325500CE & NIFTY2592324650PE 16-Sep-2025 expiry 23-Sep-2025,NIFTY2592325600CE & NIFTY2592324950PE 17-Sep-2025 expiry 23-Sep-2025,NIFTY2592325650CE & NIFTY2592325200PE 18-Sep-2025 expiry 23-Sep-2025,NIFTY2592325550CE & NIFTY2592325300PE 19-Sep-2025 expiry 23-Sep-2025,NIFTY2592325350CE & NIFTY2592325100PE 22-Sep-2025 expiry 23-Sep-2025,NIFTY2593025650CE & NIFTY2593024800PE 23-Sep-2025 expiry 30-Sep-2025,NIFTY2593025450CE & NIFTY2593024800PE 24-Sep-2025 expiry 30-Sep-2025,NIFTY2593025250CE & NIFTY2593024800PE 25-Sep-2025 expiry 30-Sep-2025,NIFTY2593024950CE & NIFTY2593024700PE 26-Sep-2025 expiry 30-Sep-2025,NIFTY2593024850CE & NIFTY2593024600PE 29-Sep-2025 expiry 30-Sep-2025,NIFTY25O0725000CE & NIFTY25O0724350PE 30-Sep-2025 expiry 07-Oct-2025,NIFTY25O0724850CE & NIFTY25O0724400PE 01-Oct-2025 expiry 07-Oct-2025,NIFTY25O0724900CE & NIFTY25O0724650PE 03-Oct-2025 expiry 07-Oct-2025,NIFTY25O0725050CE & NIFTY25O0724800PE 06-Oct-2025 expiry 07-Oct-2025,NIFTY25O1425500CE & NIFTY25O1424650PE 07-Oct-2025 expiry 14-Oct-2025,NIFTY25O1425400CE & NIFTY25O1424750PE 08-Oct-2025 expiry 14-Oct-2025,NIFTY25O1425300CE & NIFTY25O1424850PE 09-Oct-2025 expiry 14-Oct-2025,NIFTY25O1425300CE & NIFTY25O1425050PE 10-Oct-2025 expiry 14-Oct-2025,NIFTY25O1425300CE & NIFTY25O1425050PE 13-Oct-2025 expiry 14-Oct-2025,NIFTY25O2025600CE & NIFTY25O2024950PE 14-Oct-2025 expiry 20-Oct-2025,NIFTY25O2025400CE & NIFTY25O2024950PE 15-Oct-2025 expiry 20-Oct-2025,NIFTY25O2025500CE & NIFTY25O2025250PE 16-Oct-2025 expiry 20-Oct-2025,NIFTY25O2025650CE & NIFTY25O2025400PE 17-Oct-2025 expiry 20-Oct-2025,NIFTY25O2826150CE & NIFTY25O2825500PE 20-Oct-2025 expiry 28-Oct-2025,NIFTY25O2826300CE & NIFTY25O2825850PE 23-Oct-2025 expiry 28-Oct-2025,NIFTY25O2826050CE & NIFTY25O2825800PE 24-Oct-2025 expiry 28-Oct-2025,NIFTY25O2825950CE & NIFTY25O2825700PE 27-Oct-2025 expiry 28-Oct-2025,NIFTY25N0426350CE & NIFTY25N0425500PE 28-Oct-2025 expiry 04-Nov-2025,NIFTY25N0426300CE & NIFTY25N0425650PE 29-Oct-2025 expiry 04-Nov-2025,NIFTY25N0426200CE & NIFTY25N0425750PE 30-Oct-2025 expiry 04-Nov-2025,NIFTY25N0426000CE & NIFTY25N0425750PE 31-Oct-2025 expiry 04-Nov-2025
2025-10-31 09:15:00+05:30,0.4541847889972894,0.7811326126325544,0.349254705690349,5.711923694844922,-5.06015288527248,-0.17259734813047256,-5.455466126539088,1.4056967711250863,5.599243575424348,-6.343634652963744,0.3158325863188245,2.6195554714972165,5.70028130988236,6.777162014230979,1.6253807920474566,2.6054358013120886,-0.14720381560153584,-1.9888680269187233,6.630473268027859,15.171821305841926,4.387905604719767,6.475186438647455,2.128713660622158,3.6286816783080083,3.325383407800989,-1.0241945383731226,0.03350413874654634,3.405017921146957,0.10429196255300255,2.717824246950467,1.1527661137938239,-0.6527987101748973,6.905288909599252,3.6780805534600427,11.950902832296634,1.945924558164078,-3.7635070224607596,1.343319741246951,11.682342173535094,-6.323953823953832,-2.9478856674075087,8.422939068100359,4.821072960598749,1.8112690102218854,-4.857752489331435,-9.94412142263838,-2.8599143796032642,-6.482566157488749,0.4249667703402782,3.1116886867374163,1.1894877017076562,-0.8585077296984294,6.944666423124346,0.2318709097795437,2.22310533451774,14.405657171956996,2.2048570764582824,-2.367884953024279,-0.8692273909665245,3.091213643977465,2.9570631262948783
2025-10-31 09:16:00+05:30,1.7533354884213015,3.7814383964276,1.1645450259311598,1.818052717286558,-1.488904909752618,-1.2888344033293624,-4.978634756498405,1.2481577386719311,5.085553153446812,-2.9048756362934576,0.6390837995734304,-1.365510164053851,4.41647269306248,-0.7563628899835799,0.6814173480840092,-1.1883786316775984,-1.4449565859331093,-3.4041608506266847,-0.589027892521333,7.7565046637211585,1.6961651917404157,1.2617928060139523,4.024294965388903,-0.8190462234813438,3.3170812703779777,-0.7563583202205322,0.6192791135636941,-2.7777777777777812,1.9485820021309739,3.507903908389351,-2.425926411925257,-2.9029827205495815,-4.612263125194161,-1.2220402705968336,3.3613140890150435,-0.5383803745713533,-3.147999650663341,7.405484658561752,6.099522907600356,-2.4963924963924984,-0.2170209738109844,4.12783751493429,1.1783073526138108,-0.38082772375966634,-2.934024249813726,-5.155679730171913,2.1302682440795815,-5.404863067401763,8.546383340863922,3.034289305932467,-0.8512193848242768,0.742785415399394,7.870079684003844,5.361436762879517,-0.0970424529263223,6.458969378512388,0.0,-2.432887030410254,-1.5172910825084802,-1.5227653418608154,-1.3867014079742885
2025-10-31 09:17:00+05:30,1.5098595274479827,0.9863504440455184,2.3937668492123882,1.3896789225267634,-3.363057011961229,-0.013979847512126109,-1.6279338343727237,1.7934670917813125,5.035759995781664,-2.6253890135340594,0.0193966183425629,-0.31749534176718797,6.680531830548357,4.254926108374381,0.6683902517235838,-0.27835051546391787,-0.973707776588352,-1.0033575841645046,-0.2915470055208047,4.592538046146286,1.143067846607665,5.948815478151481,3.3313896146198023,0.08181507351144468,2.2710119550778862,-1.2356735522894449,1.2013314062979012,-3.1810035842293933,3.769815963439933,2.9101319392581555,-0.24210056686961945,-1.9509480915495399,-0.21066324945634826,1.350684158555505,2.937677395978014,1.7246109206014228,-3.126166109580557,5.7484771829142405,8.692842532469735,0.23088023088023757,-1.2414353101704743,2.986857825567498,2.6061439237604684,-0.6569434056345038,-3.0739009686378105,-3.2032016914596437,2.5112585261938074,-2.4199121722341497,0.8126461337345723,2.4346299056768004,-0.712439291869029,0.5656819610308018,2.9864377368829707,-0.4169492570442124,-1.1190151659551943,4.291335635230707,-1.5653530759270993,-1.3549917574685435,0.01368197020370987,-1.1161869955839727,0.5582480656209086
2025-10-31 09:18:00+05:30,2.8984953567650105,0.3876995832377792,-1.2048017988612014,-1.4258839208452714,-0.027739531577558374,-0.5675280403479945,-0.9816463230460308,-0.10727685884902471,1.4544874959853828,-2.281609611348339,0.20184847454484123,1.5580562910659923,4.540831539992455,1.0649288451012549,-0.13828763828764026,-1.3261480787253956,1.1847081039263812,0.06369833397660773,-1.2063810535426231,1.2150220913107515,0.4793510324483713,1.5885471262990734,-0.838342584978852,-1.8934694475650895,1.4136275812100052,0.18051045119242176,-0.2054044584592467,0.044802867383506584,0.17571674970126006,2.5021782424695083,-1.6707563510392658,-0.27338684238197386,0.47472041006523613,2.3890350635092936,-0.03744187450932923,0.7280400949617531,-1.2796439941883135,1.5582131440509501,3.9204314245581644,-0.8549783549783572,0.8027892531716105,2.574671445639191,0.5094366866610848,0.23622538020443606,-0.5283478967689494,-0.3430743285761006,1.7184066295820521,-1.0589536905326304,-1.7828863962379184,0.3820068204886442,1.078776959632355,0.13495568502548472,6.380428330060744,0.32248333083773595,0.5501869520757703,3.118297616080042,3.345672454433787,0.2998807178373739,0.1894080154949691,-0.9734277447845232,-0.7840577565430582
2025-10-31 09:19:00+05:30,0.951422358058066,1.8390522811207466,0.6731222572806658,-0.7892923717473112,-0.18868660541817062,0.5827176823563494,0.9196826750528669,1.1781077700857845,0.48966267682262865,1.4064799401703194,0.17147847052641363,-1.1608806511719154,2.6944609460056004,1.231527093596059,0.16534391534391057,-0.4123711340206171,2.2715588466298438,-0.7687329690388336,-0.8020247321557383,1.8311242022582248,1.1102230246251565e-16,1.803737757944233,0.6938164689160624,0.8702518764551643,1.8800567564303874,0.44192975995177586,0.6370165987824596,1.7025089605734784,0.42796005706134704,2.007406024396321,-0.08890142767163872,0.23351792786793224,-0.36696178937557944,0.7991560715621808,3.439519294643395,0.3474017409654494,-0.5960556715600287,2.7250245412670826,1.1429803606650883,-0.7106782106782108,0.8555272333069679,1.1827956989247328,-0.033992527660300365,0.3453004238344517,0.5405405405405387,1.7855974225376916,1.213784708302483,0.6936503066534041,1.0610460653012144,0.6437207761597215,0.46777899629223135,0.4606806404620447,1.6577526371067277,1.6219953669858125,-0.2718267597411158,0.08342115590130894,1.6209621194515391,0.0,0.0,0.0,0.012948712528014217
2025-10-31 09:20:00+05:30,3.9439579170095165,5.074363455673214,0.8890339583408862,-0.21828336809482085,-0.3733278624812806,-2.141873944790362,1.0040776078034312,1.4513789803120212,-0.6660658731718558,1.1280789365757133,-0.17310129516861705,-2.6303254458594294,-1.311257711750991,3.71202791461412,-0.18738977072310758,3.51733833177132,-2.12415843160847,6.381005998380696,-2.954581218773362,6.573392243495341,0.9587020648967584,0.8287160442061754,-0.21901002457740562,-1.0127973428417967,2.16836734693877,0.08397781423325135,-1.1577541277974908,0.13440860215053324,-0.2904084752181438,-1.1843415484192148,1.05763174469872,-1.3222459780589544,2.7958993476234855,0.2631143167307499,-1.2259194395796835,-0.9343181218675842,-1.6273927576159357,3.7518248634498703,2.180173018660552,-4.21717171717172,1.0911739223244987,-0.6093189964157688,-0.8656061800220192,-3.2485664422837286,0.918851182009079,0.597296685041149,-3.377411548511886,-2.5323310927026013,1.9899411736320978,-1.4127245006731322,-0.019061047574280843,0.3420135038508134,-0.7460386319009962,3.369725101952736,0.6788775922442712,1.9606439718342488,2.288685634607086,-0.9127095814402373,1.2006351136785853,0.6190041114664309,0.4899370005496628
2025-10-31 09:21:00+05:30,5.51244563300811,3.750398705163797,1.3346389584013272,-2.286649953066156,0.3376421109205565,-0.16587626759579005,-1.1431071549135543,1.0145208359022209,-1.1487778805731268,4.400376347977129,1.759914685790241,-4.245383796354673,0.1408860914569079,-0.35919540229885194,-0.9970739137405811,6.249297094657916,-4.1173324997517895,18.79449089215393,-4.184665014359335,5.355915562101123,2.4705014749262593,-0.5341579562131276,-0.4653535935638633,-3.096435956300173,-1.2460753532182114,0.7903958396107345,-1.378925239784527,-0.1344086021505395,-0.7616354706481364,-1.266492407269106,1.519525509132899,-2.896849041393578,0.9115796831314136,-1.0073782406300091,-1.5435714717072262,-0.9232392508572964,-0.221312711884593,5.297767373958568,2.0837811566753093,-6.749639249639248,0.441366667085229,-1.6308243727598564,-0.5422259390059727,-0.6750186985789082,1.2307796518322869,0.07878375997381815,3.392481440623154,1.503980760946706,0.38614399957887313,-1.2579257390632228,-1.4175674969972307,-0.6059892164287953,-0.6771142517923072,3.9607426915522446,1.683647597435047,5.030896267355752,1.3412569303807969,0.5501722219988354,2.0510568336655273,-0.1600807065631189,1.7445086888503691
2025-10-31 09:22:00+05:30,4.809274714940633,2.9454096843836752,-1.65016501650165,-2.065401520453873,0.6165544323292624,-0.2533847361572672,-2.0394701774958666,-3.761383853863904,0.4946360006327506,6.391281271863162,1.1541374300639877,-3.387726081900845,-0.02305723974212981,3.5964012041598172,-1.2085137085137159,3.9287722586691656,-4.3035613001906015,35.21981003676801,-4.4137915207784255,1.0922925871379476,2.138643067846609,0.22702087513851155,1.688757485405029,-4.198944951887857,-2.157800990218572,3.5884473311236764,0.5194236412210445,0.22401433691756262,-1.8748025516701348,0.4104431167538001,0.5783513541885326,-3.2109810381690065,-0.704799627213414,-0.5682410593264553,1.5538377921372089,-2.606172513848594,0.5742221304772388,6.3362090664250275,0.008449497018340857,-6.641414141414145,1.8533633018998317,-2.8673835125448046,-0.2960057275905026,-0.6656694091249049,0.8572105940526953,0.5965415691308618,0.8711275498111117,2.861917645199389,3.445027395277222,-2.3679538958750097,-0.823606976865632,-0.6555450544009831,0.7052262660395556,3.3266759444390637,1.116677515761157,6.709479654369854,2.0143753527439325,0.07304357149557594,1.7023636588853983,1.9443809958885336,1.4473489493044727
2025-10-31 09:23:00+05:30,3.5591277771247203,0.8525041320353335,-0.7259517160507261,0.2834367594653808,5.205135280783294,-2.6462238281124035,-0.8086367109073711,-2.537124134650949,2.8071117332093367,7.290777062073287,2.088343482427126,-2.269399963574718,0.5663759566731859,3.2047071702244025,-1.354818021484693,5.33364573570759,-4.95076659028779,29.403818417669545,-3.851679190107128,-0.7388316151202772,1.9911504424778805,-0.4387672586780076,-0.5277651866311572,2.8750061056024983,0.18038280400917905,2.9816308993716936,3.5205623439758242,-1.657706093189959,-1.3983756747582012,-1.2406646751306898,1.7330857652739826,-3.515912516210438,-0.8950761105933474,-0.8238422050083822,4.429917265535366,-0.7971511474545019,1.3088215445443925,7.164791462156105,0.5290061093243263,-4.978354978354976,1.793928435398073,-1.821983273596182,0.21343095907058807,-2.0250560957367223,0.5967621757095456,1.274132245966427,0.9663751203396771,1.2343612962808015,2.1256015336091183,-1.8545061516051091,-1.496683899942562,0.3083320986552245,-0.6628441937988032,1.9895096579849079,1.804845769032963,6.860649648421786,2.831496298263675,-1.3784461152882352,4.115401506705852,1.829221866910309,-0.19726967147266272
2025-10-31 09:24:00+05:30,3.971949570941577,1.1470187398017186,-2.387601397502393,-1.2224648893445837,3.2133791228239965,-4.127012291512086,-1.9059929285930002,-2.4047161889998594,7.521403268252699,3.5386359798316067,2.275972922011693,-3.246753246753247,0.500035828292333,0.9472495894909685,-0.7876382876382908,6.149953139643865,-6.413662873280865,27.043352592768848,-5.600731736102915,-2.520864015709371,1.9542772861356896,0.9477672287280248,-1.6096040963871925,1.6149725654927565,-0.34793503200096154,2.5957793475956077,0.6142425436867665,-0.22401433691756906,-1.2836839492413072,-2.10604929051531,2.2123661557841707,-3.60923206336967,-0.42909288598943274,-1.1596349518850455,10.173319644906094,-2.2490108150883685,-0.0778068009495605,6.540404993833217,1.2939897713768942,-8.672438672438677,3.444920202413397,-2.234169653524489,-0.6506711268071667,-5.378957865868864,1.8891824154982064,6.247325631151044,2.2701402524133716,-0.23622693901331182,-0.3472115599735044,-2.4051140924205967,-1.7891926471356212,-0.7424173126103638,-1.1182017443718801,3.716540565298195,4.534741677665603,9.573071255982004,0.7366123302679188,-2.2817739536005885,1.4781032172336475,1.6561976549413828,2.076550674390095
